User,UserID,Query,TweetID,Created_At,Mention
ConroeSports,54949153,Ball Park,1056008648391081984,2018-10-27 02:24:16,Maskulinski
MBeutell25,316795203,Ball Park,1056008009288245248,2018-10-27 02:21:43,GreggOlson30
baluswetha96,831303253392445440,Ball Park,1056007773714997248,2018-10-27 02:20:47,MadnessMultiple
baluswetha96,831303253392445440,Ball Park,1056007773714997248,2018-10-27 02:20:47,NakuulMehta
RedSoxRocker,153801994,Ball Park,1056007641464557568,2018-10-27 02:20:16,WayneTwentyOcho
ExclusivelySiri,2571571801,Ball Park,1056007638234759169,2018-10-27 02:20:15,scottddickenson
ExclusivelySiri,2571571801,Ball Park,1056007638234759169,2018-10-27 02:20:15,justjohnnyhere
ExclusivelySiri,2571571801,Ball Park,1056007638234759169,2018-10-27 02:20:15,GregShugar
ExclusivelySiri,2571571801,Ball Park,1056007638234759169,2018-10-27 02:20:15,JohnKasich
ExclusivelySiri,2571571801,Ball Park,1056007638234759169,2018-10-27 02:20:15,realDonaldTrump
ravali2886,2541576949,Ball Park,1056007301578911744,2018-10-27 02:18:55,taran_adarsh
ConroeSports,54949153,Ball Park,1056006971076370433,2018-10-27 02:17:36,Maskulinski
Boston__Sucks,1859126214,Ball Park,1056006936271962112,2018-10-27 02:17:27,RealGlenMacnow
cfpodles,705580346251804672,Ball Park,1056006634089144326,2018-10-27 02:16:15,MetMikeWCVB
WWE86327999,1041514699072790528,Ball Park,1056006259839721473,2018-10-27 02:14:46,sportsrage
_jdela,327766597,Ball Park,1056005342050639872,2018-10-27 02:11:07,LILHICKORY
chaitu972,340871404,Ball Park,1056005224295362561,2018-10-27 02:10:39,taran_adarsh
trekonomicsbot,758779716157308928,Ball Park,1056004395069071361,2018-10-27 02:07:22,JeremyCowanSBC
trekonomicsbot,758779716157308928,Ball Park,1056004395069071361,2018-10-27 02:07:22,StarTrek
FedofBeer,2645621863,Ball Park,1056003284450762752,2018-10-27 02:02:57,JeremyCowanSBC
FedofBeer,2645621863,Ball Park,1056003284450762752,2018-10-27 02:02:57,StarTrek
DarylTh95883545,1026763324367818752,Ball Park,1056002521645436928,2018-10-27 01:59:55,Johnkekatos1
DarylTh95883545,1026763324367818752,Ball Park,1056002521645436928,2018-10-27 01:59:55,RichCimini
mcicero10,97710257,Ball Park,1056002502959734784,2018-10-27 01:59:50,bunny_wheeler
SIDCHLSports,3774523583,Ball Park,1056002319521845248,2018-10-27 01:59:07,DP_Athletics
varsity_kc,1029795104578564096,Ball Park,1056002195320127488,2018-10-27 01:58:37,Citizen_CodyT
AMluvinit2,35830479,Ball Park,1056001680301449216,2018-10-27 01:56:34,56blackcat
AMluvinit2,35830479,Ball Park,1056001680301449216,2018-10-27 01:56:34,jack
AMluvinit2,35830479,Ball Park,1056001680301449216,2018-10-27 01:56:34,Twitter
AMluvinit2,35830479,Ball Park,1056001680301449216,2018-10-27 01:56:34,TwitterSupport
AMluvinit2,35830479,Ball Park,1056001680301449216,2018-10-27 01:56:34,Nicoxw1
rae714,73830173,Ball Park,1055997312240156672,2018-10-27 01:39:13,ToddJClausen
bunny_wheeler,355578590,Ball Park,1055997117456617475,2018-10-27 01:38:26,pollsofpolitics
bunny_wheeler,355578590,Ball Park,1055997117456617475,2018-10-27 01:38:26,kwilli1046
dountoothers5,1004728893113237505,Ball Park,1055996830675288066,2018-10-27 01:37:18,funder
marcuskelson,221615955,Ball Park,1055996645987373056,2018-10-27 01:36:34,WoodenLucy
Steveored,3229598239,Ball Park,1055995359451729921,2018-10-27 01:31:27,ndcricket
Steveored,3229598239,Ball Park,1055995359451729921,2018-10-27 01:31:27,OtagoVolts
ToweryRandy,879456602474065920,Ball Park,1055994853031579649,2018-10-27 01:29:27,PINKYPIE41
ToweryRandy,879456602474065920,Ball Park,1055994853031579649,2018-10-27 01:29:27,xtopher_miller
ToweryRandy,879456602474065920,Ball Park,1055994853031579649,2018-10-27 01:29:27,javimorgado
ToweryRandy,879456602474065920,Ball Park,1055994853031579649,2018-10-27 01:29:27,TheBlueDjin
rtphantomliving,3009332086,Ball Park,1055994574987055104,2018-10-27 01:28:20,SnoozySiren
itsreallyalexb,1008584748837437440,Ball Park,1055994251534684160,2018-10-27 01:27:03,56blackcat
itsreallyalexb,1008584748837437440,Ball Park,1055994251534684160,2018-10-27 01:27:03,jack
itsreallyalexb,1008584748837437440,Ball Park,1055994251534684160,2018-10-27 01:27:03,Twitter
itsreallyalexb,1008584748837437440,Ball Park,1055994251534684160,2018-10-27 01:27:03,TwitterSupport
itsreallyalexb,1008584748837437440,Ball Park,1055994251534684160,2018-10-27 01:27:03,Nicoxw1
Just_Pyrrha,1152921486,Ball Park,1055993096096354305,2018-10-27 01:22:28,RoosterTeeth
Just_Pyrrha,1152921486,Ball Park,1055993096096354305,2018-10-27 01:22:28,kerryshawcross
Just_Pyrrha,1152921486,Ball Park,1055993096096354305,2018-10-27 01:22:28,TheMilesLuna
drop_outs,576869726,Ball Park,1055992711604461568,2018-10-27 01:20:56,baseball_uni
BladeSr1214,338190426,Ball Park,1055992685700497408,2018-10-27 01:20:50,DiannaEris
SandiShochat,879052536,Ball Park,1055992259433431041,2018-10-27 01:19:08,MetMikeWCVB
bunny_wheeler,355578590,Ball Park,1055991881757347841,2018-10-27 01:17:38,ShepNewsTeam
bunny_wheeler,355578590,Ball Park,1055991666652442626,2018-10-27 01:16:47,USANEWS007
BossenberryCath,2416511266,Ball Park,1055991531948204032,2018-10-27 01:16:15,DShulman_ESPN
Terry1Tbone,4273320738,Ball Park,1055991473655681025,2018-10-27 01:16:01,CNN
ChofasRC,155667008,Ball Park,1055991426515955712,2018-10-27 01:15:50,WhitePplQuote
ToweryRandy,879456602474065920,Ball Park,1055991148702023682,2018-10-27 01:14:43,Holdthebaloney
ToweryRandy,879456602474065920,Ball Park,1055991148702023682,2018-10-27 01:14:43,RSBNetwork
ToweryRandy,879456602474065920,Ball Park,1055991148702023682,2018-10-27 01:14:43,realDonaldTrump
mvassy14,2969934070,Ball Park,1055990913170898944,2018-10-27 01:13:47,MetMikeWCVB
Eventhedogsabo1,1039240054147829760,Ball Park,1055990834775101441,2018-10-27 01:13:29,MetMikeWCVB
sherry50waldie,1135909519,Ball Park,1055990830522163200,2018-10-27 01:13:28,Maria4America
sherry50waldie,1135909519,Ball Park,1055990830522163200,2018-10-27 01:13:28,CindyBurlison
sherry50waldie,1135909519,Ball Park,1055990830522163200,2018-10-27 01:13:28,keithboykin
sherry50waldie,1135909519,Ball Park,1055990830522163200,2018-10-27 01:13:28,JamieOGrady
sherry50waldie,1135909519,Ball Park,1055990830522163200,2018-10-27 01:13:28,CNN
SalisburyPolice,189695665,Ball Park,1055989677092683776,2018-10-27 01:08:53,MetMikeWCVB
DeadBunnyFrank,801282509891715073,Ball Park,1055989610940153857,2018-10-27 01:08:37,56blackcat
DeadBunnyFrank,801282509891715073,Ball Park,1055989610940153857,2018-10-27 01:08:37,jack
DeadBunnyFrank,801282509891715073,Ball Park,1055989610940153857,2018-10-27 01:08:37,Twitter
DeadBunnyFrank,801282509891715073,Ball Park,1055989610940153857,2018-10-27 01:08:37,TwitterSupport
DeadBunnyFrank,801282509891715073,Ball Park,1055989610940153857,2018-10-27 01:08:37,Nicoxw1
AakashD70586259,892432297953120260,Ball Park,1055989422397763586,2018-10-27 01:07:52,taran_adarsh
Lostways27,317997798,Ball Park,1055987951304347648,2018-10-27 01:02:01,MetMikeWCVB
Felipe_VallejoL,955454874275209218,Ball Park,1055987720353275904,2018-10-27 01:01:06,adevaldes
Phoebe__Wallace,1055145069781626881,Ball Park,1055987177291767808,2018-10-27 00:58:57,DosDiablosTruck
Phoebe__Wallace,1055145069781626881,Ball Park,1055987177291767808,2018-10-27 00:58:57,ballparkmusic
SIDCHLSports,3774523583,Ball Park,1055987159197474816,2018-10-27 00:58:52,DP_Athletics
Leelze32,328813299,Ball Park,1055986973540704256,2018-10-27 00:58:08,Jared_Carrabis
vikramblings,235329304,Ball Park,1055986805571534848,2018-10-27 00:57:28,CalvesForDays
TMAN1138pm,2185171932,Ball Park,1055986588394643456,2018-10-27 00:56:36,MetMikeWCVB
dgvreiman,796784197507518464,Ball Park,1055986520547446784,2018-10-27 00:56:20,CNNPolitics
WCVB,21419504,Ball Park,1055986451656179713,2018-10-27 00:56:04,MetMikeWCVB
john_cassata,896189607863345152,Ball Park,1055985993847881729,2018-10-27 00:54:14,dgvreiman
john_cassata,896189607863345152,Ball Park,1055985993847881729,2018-10-27 00:54:14,FoxNews
ConroeSports,54949153,Ball Park,1055984659933343746,2018-10-27 00:48:56,Maskulinski
dgvreiman,796784197507518464,Ball Park,1055984309264236544,2018-10-27 00:47:33,FoxNews
khanyanorman,2655438406,Ball Park,1055983978124140545,2018-10-27 00:46:14,AceMagashule99
dgvreiman,796784197507518464,Ball Park,1055983923304390656,2018-10-27 00:46:01,chuckwoolery
meerkat963,823703032986615808,Ball Park,1055983662049583104,2018-10-27 00:44:58,BarackObama
HazRobert,1559468120,Ball Park,1055983458739056640,2018-10-27 00:44:10,GCobber99
Gumm_Zoro,256425573,Ball Park,1055982661972475905,2018-10-27 00:41:00,AceMagashule99
BellaVi69565465,919021098133524486,Ball Park,1055981350346506241,2018-10-27 00:35:47,PrisonPlanet
BellaVi69565465,919021098133524486,Ball Park,1055981350346506241,2018-10-27 00:35:47,BonnieGranny
BuddyZ41439663,957090866161704962,Ball Park,1055980896824778753,2018-10-27 00:33:59,BetteMidler
MadnessMultiple,1972451413,Ball Park,1055980407404019713,2018-10-27 00:32:02,NakuulMehta
heisenberg9090,3241123485,Ball Park,1055978494813818880,2018-10-27 00:24:26,DodgersNation
DCLau5,272237654,Ball Park,1055978481694183425,2018-10-27 00:24:23,KQ2SPORTS
DCLau5,272237654,Ball Park,1055978481694183425,2018-10-27 00:24:23,SJNPSports
DCLau5,272237654,Ball Park,1055978481694183425,2018-10-27 00:24:23,CHS_Indians
USCSchools,330332916,Ball Park,1055977933431549952,2018-10-27 00:22:13,USCstats
cliffmate,250485950,Ball Park,1055976892560420864,2018-10-27 00:18:04,lainey_1983
Cover3_ATH,770454144222101505,Ball Park,1055976515433889792,2018-10-27 00:16:35,USCstats
AJWPIAL,2180790814,Ball Park,1055975669992169472,2018-10-27 00:13:13,USCstats
PGVarsityXtra,133591767,Ball Park,1055972567524298752,2018-10-27 00:00:53,USCstats
vicpen76708,2327182730,Ball Park,1055971222842994690,2018-10-26 23:55:33,dbongino
da_anele,952644098342768641,Ball Park,1055970734667898882,2018-10-26 23:53:36,AceMagashule99
tennisgirl48,41927604,Ball Park,1055970096915664896,2018-10-26 23:51:04,RealCandaceO
tennisgirl48,41927604,Ball Park,1055970096915664896,2018-10-26 23:51:04,realDonaldTrump
ThatDick_Teekay,823885885,Ball Park,1055969807298977792,2018-10-26 23:49:55,AceMagashule99
rjnln02,1629330452,Ball Park,1055969546522279938,2018-10-26 23:48:53,CNN
rjnln02,1629330452,Ball Park,1055969546522279938,2018-10-26 23:48:53,CNNOpinion
rjnln02,1629330452,Ball Park,1055969286508986374,2018-10-26 23:47:51,cnni
rjnln02,1629330452,Ball Park,1055969286508986374,2018-10-26 23:47:51,CNNOpinion
bjcreigh,762484767275089920,Ball Park,1055966904286957568,2018-10-26 23:38:23,56blackcat
bjcreigh,762484767275089920,Ball Park,1055966904286957568,2018-10-26 23:38:23,jack
bjcreigh,762484767275089920,Ball Park,1055966904286957568,2018-10-26 23:38:23,Twitter
bjcreigh,762484767275089920,Ball Park,1055966904286957568,2018-10-26 23:38:23,TwitterSupport
bjcreigh,762484767275089920,Ball Park,1055966904286957568,2018-10-26 23:38:23,Nicoxw1
MartaOrtga,2818012309,Ball Park,1055966235459010561,2018-10-26 23:35:44,Sheffieldfc
brandellpants,777727254,Ball Park,1055963806340276225,2018-10-26 23:26:04,ndcricket
brandellpants,777727254,Ball Park,1055963806340276225,2018-10-26 23:26:04,OtagoVolts
bhopalonwheels,949559764924575746,Ball Park,1055963517772333057,2018-10-26 23:24:56,indiacom
fudgewart,16331855,Ball Park,1055962189226377216,2018-10-26 23:19:39,MarkDice
fudgewart,16331855,Ball Park,1055962189226377216,2018-10-26 23:19:39,JoeNBC
makuni2_zane,266749924,Ball Park,1055960945120436224,2018-10-26 23:14:42,AceMagashule99
jaynefrances63,253764587,Ball Park,1055960936111108096,2018-10-26 23:14:40,ndcricket
jaynefrances63,253764587,Ball Park,1055960936111108096,2018-10-26 23:14:40,OtagoVolts
MTHIMBANETHEONE,914262025890664448,Ball Park,1055960464667086848,2018-10-26 23:12:48,AceMagashule99
keepingthered,4410217103,Ball Park,1055960424896651264,2018-10-26 23:12:38,JoyVBehar
MargotButcher,230615426,Ball Park,1055960168737865729,2018-10-26 23:11:37,ndcricket
MargotButcher,230615426,Ball Park,1055960168737865729,2018-10-26 23:11:37,OtagoVolts
ndcricket,2988374518,Ball Park,1055959262956900352,2018-10-26 23:08:01,OtagoVolts
flushhdraw,2910394076,Ball Park,1055959171596640256,2018-10-26 23:07:39,GeoAlex_4
LemonTree471930,881891539730915328,Ball Park,1055958123947741186,2018-10-26 23:03:30,re_barnett
LemonTree471930,881891539730915328,Ball Park,1055958123947741186,2018-10-26 23:03:30,opiejeanne
LemonTree471930,881891539730915328,Ball Park,1055958123947741186,2018-10-26 23:03:30,wolflawrence
LemonTree471930,881891539730915328,Ball Park,1055958123947741186,2018-10-26 23:03:30,thereal_mo01
LemonTree471930,881891539730915328,Ball Park,1055958123947741186,2018-10-26 23:03:30,CBSMiami
McWTeaches,1022314604809146368,Ball Park,1055957857462562816,2018-10-26 23:02:26,jeffhiseredu
NathanLowee_,1453710920,Ball Park,1055952943541899264,2018-10-26 22:42:55,Judethecat
Ezzalenko1984,775874034156220417,Ball Park,1055952827439181824,2018-10-26 22:42:27,benatstewartag
Ezzalenko1984,775874034156220417,Ball Park,1055952827439181824,2018-10-26 22:42:27,ipaddockapps
skelf73,570240686,Ball Park,1055952804681076737,2018-10-26 22:42:21,kingsparkrovers
skelf73,570240686,Ball Park,1055952804681076737,2018-10-26 22:42:21,kirsten93_
diannn121,3065153780,Ball Park,1055952018907545602,2018-10-26 22:39:14,JoeNBC
AVoice57,1029912622882271238,Ball Park,1055951302042271749,2018-10-26 22:36:23,ananavarro
AVoice57,1029912622882271238,Ball Park,1055951302042271749,2018-10-26 22:36:23,LeslieMarshall
ZiloElGrande,3017796337,Ball Park,1055951223151456256,2018-10-26 22:36:04,AP
toppernishu,222747067,Ball Park,1055950456621596672,2018-10-26 22:33:02,taran_adarsh
DingleBerry1716,884503301747814400,Ball Park,1055950338413469702,2018-10-26 22:32:33,Obs509
DingleBerry1716,884503301747814400,Ball Park,1055950338413469702,2018-10-26 22:32:33,DirkJordan2
DingleBerry1716,884503301747814400,Ball Park,1055950338413469702,2018-10-26 22:32:33,jerharlanCNN
DingleBerry1716,884503301747814400,Ball Park,1055950338413469702,2018-10-26 22:32:33,jaketapper
bennycoop14,990412831,Ball Park,1055948149104300032,2018-10-26 22:23:51,NigeCharlton
Sonit_singh,401499165,Ball Park,1055946452805931008,2018-10-26 22:17:07,virendersehwag
Sonit_singh,401499165,Ball Park,1055946452805931008,2018-10-26 22:17:07,virendersehwag
LenLaCara,15730402,Ball Park,1055946144612782083,2018-10-26 22:15:54,leoroth
LenLaCara,15730402,Ball Park,1055946144612782083,2018-10-26 22:15:54,WIFFLEballinc
LenLaCara,15730402,Ball Park,1055946144612782083,2018-10-26 22:15:54,MLWWiffleBall
LenLaCara,15730402,Ball Park,1055946144612782083,2018-10-26 22:15:54,WorldWiffleBall
LenLaCara,15730402,Ball Park,1055946144612782083,2018-10-26 22:15:54,HometownCup
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Tonester_7
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Kallemet86
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,EdinCaol
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,76stef
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,coultd
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,SJJB55
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,bpth67
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,nmckay958
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,StillYesScot
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,CompoundAye
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,IsThisAB0t
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,AlbaCollies72
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,2351onthelist
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,yescotland
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,heathermorven
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,GeordieGhirl88
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,lizcampbell41
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Donatelli7Bp
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Gri64
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,MarkW_1965
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,AOzborne
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Waylanderstag
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,jegteg
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,19nicknick62
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Proud2BScotBrit
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,jimac111
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,JohnTho29498413
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,RedcliffeScott
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,DearMeNo
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,DyspepticCodger
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,PeterBarley1
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,MW988
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Bluesnaw
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,LeighMcKenna808
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,LesROSS16
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Baggins81263195
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,aillynnbee
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Hendehibby
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,ErikInEdinburgh
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Marg33337
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,ScotlandsFuture
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,ianrobertson351
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Kat_Bee_123
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,AndrewMansell12
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,PoshPointy
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,1314indy
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,ayrshirelass2
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,Ellogena
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,WeeWifie1981
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,BritainNorthern
joshuaseagull,3380376129,Ball Park,1055945020660965376,2018-10-26 22:11:26,PhotographerJu2
arslan_akshay,778443359727652864,Ball Park,1055944679261433856,2018-10-26 22:10:04,Bollyhungama
Ericalynn11811,53709747,Ball Park,1055944406581329922,2018-10-26 22:08:59,kparka
SwxxtPxxxy__,1462121682,Ball Park,1055943290636435456,2018-10-26 22:04:33,AceMagashule99
arslan_akshay,778443359727652864,Ball Park,1055943145895149570,2018-10-26 22:03:59,taran_adarsh
KevasRobert,914487734844235779,Ball Park,1055943010607906817,2018-10-26 22:03:26,56blackcat
KevasRobert,914487734844235779,Ball Park,1055943010607906817,2018-10-26 22:03:26,jack
KevasRobert,914487734844235779,Ball Park,1055943010607906817,2018-10-26 22:03:26,Twitter
KevasRobert,914487734844235779,Ball Park,1055943010607906817,2018-10-26 22:03:26,TwitterSupport
KevasRobert,914487734844235779,Ball Park,1055943010607906817,2018-10-26 22:03:26,Nicoxw1
harleydecal1,739609690112282624,Ball Park,1055940701182181376,2018-10-26 21:54:16,DailyCaller
Shane46899199,1055932043060830209,Ball Park,1055940544944316416,2018-10-26 21:53:38,IntelligencerWV
gummsharden,2181767287,Ball Park,1055939218822717440,2018-10-26 21:48:22,HeartofMLB
JoeSalOG,270688230,Ball Park,1055937815148670982,2018-10-26 21:42:48,BCM11
mrdolcethecat,951538142653403136,Ball Park,1055937274209357824,2018-10-26 21:40:39,56blackcat
mrdolcethecat,951538142653403136,Ball Park,1055937274209357824,2018-10-26 21:40:39,jack
mrdolcethecat,951538142653403136,Ball Park,1055937274209357824,2018-10-26 21:40:39,Twitter
mrdolcethecat,951538142653403136,Ball Park,1055937274209357824,2018-10-26 21:40:39,TwitterSupport
mrdolcethecat,951538142653403136,Ball Park,1055937274209357824,2018-10-26 21:40:39,Nicoxw1
SportingEditor,1131542882,Ball Park,1055935533757550592,2018-10-26 21:33:44,Dodgers
BORWNCARPY,262184328,Ball Park,1055932918101655554,2018-10-26 21:23:20,AceMagashule99
elounda28,1715270161,Ball Park,1055932111977439234,2018-10-26 21:20:08,fletcher_dyer
sonny_scroggins,925524815414480896,Ball Park,1055929953974403072,2018-10-26 21:11:33,56blackcat
sonny_scroggins,925524815414480896,Ball Park,1055929953974403072,2018-10-26 21:11:33,jack
sonny_scroggins,925524815414480896,Ball Park,1055929953974403072,2018-10-26 21:11:33,Twitter
sonny_scroggins,925524815414480896,Ball Park,1055929953974403072,2018-10-26 21:11:33,TwitterSupport
sonny_scroggins,925524815414480896,Ball Park,1055929953974403072,2018-10-26 21:11:33,Nicoxw1
SameerDes,28996955,Ball Park,1055929123925716992,2018-10-26 21:08:16,taran_adarsh
esrcantor,717206393372151808,Ball Park,1055928332850741248,2018-10-26 21:05:07,benshapiro
Ak711Big,1022503651561103361,Ball Park,1055927913625849861,2018-10-26 21:03:27,AlexGoldberg_
hedleyfarquhar,1048334353888157696,Ball Park,1055927888929869824,2018-10-26 21:03:21,SteveD4848
hedleyfarquhar,1048334353888157696,Ball Park,1055927888929869824,2018-10-26 21:03:21,jjcwow
dad_darius,1044296977859538944,Ball Park,1055927847645257728,2018-10-26 21:03:11,56blackcat
dad_darius,1044296977859538944,Ball Park,1055927847645257728,2018-10-26 21:03:11,jack
dad_darius,1044296977859538944,Ball Park,1055927847645257728,2018-10-26 21:03:11,Twitter
dad_darius,1044296977859538944,Ball Park,1055927847645257728,2018-10-26 21:03:11,TwitterSupport
dad_darius,1044296977859538944,Ball Park,1055927847645257728,2018-10-26 21:03:11,Nicoxw1
Big_Al_1963,1050426690,Ball Park,1055927072303013891,2018-10-26 21:00:06,dragonsrugby
Big_Al_1963,1050426690,Ball Park,1055927072303013891,2018-10-26 21:00:06,jtov10
Big_Al_1963,1050426690,Ball Park,1055927072303013891,2018-10-26 21:00:06,Nic_Cudd
BetsyGervasi,3435780177,Ball Park,1055926509691719680,2018-10-26 20:57:52,56blackcat
BetsyGervasi,3435780177,Ball Park,1055926509691719680,2018-10-26 20:57:52,jack
BetsyGervasi,3435780177,Ball Park,1055926509691719680,2018-10-26 20:57:52,Twitter
BetsyGervasi,3435780177,Ball Park,1055926509691719680,2018-10-26 20:57:52,TwitterSupport
BetsyGervasi,3435780177,Ball Park,1055926509691719680,2018-10-26 20:57:52,Nicoxw1
Del1589,45014202,Ball Park,1055924396341317639,2018-10-26 20:49:28,MotherwellFC
Del1589,45014202,Ball Park,1055924396341317639,2018-10-26 20:49:28,humphrey_17
rose456_rose,718175507460857856,Ball Park,1055923157306142721,2018-10-26 20:44:33,VillaViews_
Lunken_Airport,974858997529481216,Ball Park,1055921477424476160,2018-10-26 20:37:52,HYPECincinnati
ArtistsPo,859992452022882304,Ball Park,1055921437469478912,2018-10-26 20:37:43,56blackcat
ArtistsPo,859992452022882304,Ball Park,1055921437469478912,2018-10-26 20:37:43,jack
ArtistsPo,859992452022882304,Ball Park,1055921437469478912,2018-10-26 20:37:43,Twitter
ArtistsPo,859992452022882304,Ball Park,1055921437469478912,2018-10-26 20:37:43,TwitterSupport
ArtistsPo,859992452022882304,Ball Park,1055921437469478912,2018-10-26 20:37:43,Nicoxw1
fatimahsag93,4517948422,Ball Park,1055921257114406912,2018-10-26 20:37:00,jeffhiseredu
jeffhiseredu,4730783131,Ball Park,1055921168241160192,2018-10-26 20:36:39,jeffhiseredu
swissarmysos,797162706826575872,Ball Park,1055920806625189889,2018-10-26 20:35:13,TracyLynny
swissarmysos,797162706826575872,Ball Park,1055920806625189889,2018-10-26 20:35:13,swissarmysos
swissarmysos,797162706826575872,Ball Park,1055920806625189889,2018-10-26 20:35:13,LisaYount5
swissarmysos,797162706826575872,Ball Park,1055920806625189889,2018-10-26 20:35:13,JerseyLynda
swissarmysos,797162706826575872,Ball Park,1055920806625189889,2018-10-26 20:35:13,dog_feelings
Que_Bow,293319189,Ball Park,1055920527267823616,2018-10-26 20:34:06,___DBrown
jaolson1960,3145746251,Ball Park,1055920295918342144,2018-10-26 20:33:11,Zane_Clodfelter
JAISURYAN,232061196,Ball Park,1055919804035538944,2018-10-26 20:31:13,taran_adarsh
TracyLynny,234627308,Ball Park,1055919790357770240,2018-10-26 20:31:10,swissarmysos
TracyLynny,234627308,Ball Park,1055919790357770240,2018-10-26 20:31:10,LisaYount5
TracyLynny,234627308,Ball Park,1055919790357770240,2018-10-26 20:31:10,JerseyLynda
TracyLynny,234627308,Ball Park,1055919790357770240,2018-10-26 20:31:10,dog_feelings
DiNardoGD,2877343612,Ball Park,1055919597562425344,2018-10-26 20:30:24,jmdrebit
DiNardoGD,2877343612,Ball Park,1055919597562425344,2018-10-26 20:30:24,charlesadler
Sannehfdn,128414153,Ball Park,1055919502532186113,2018-10-26 20:30:02,DeltaDental
Sannehfdn,128414153,Ball Park,1055919502532186113,2018-10-26 20:30:02,MATTER_ngo
TArnoldNong,3302910339,Ball Park,1055919329504563203,2018-10-26 20:29:20,Faxanadu
TArnoldNong,3302910339,Ball Park,1055919329504563203,2018-10-26 20:29:20,theintercept
TArnoldNong,3302910339,Ball Park,1055919329504563203,2018-10-26 20:29:20,mehdirhasan
Charms77,39073297,Ball Park,1055918990541889537,2018-10-26 20:28:00,56blackcat
Charms77,39073297,Ball Park,1055918990541889537,2018-10-26 20:28:00,jack
Charms77,39073297,Ball Park,1055918990541889537,2018-10-26 20:28:00,Twitter
Charms77,39073297,Ball Park,1055918990541889537,2018-10-26 20:28:00,TwitterSupport
Charms77,39073297,Ball Park,1055918990541889537,2018-10-26 20:28:00,Nicoxw1
ellievan65,842620095226699776,Ball Park,1055918394032185344,2018-10-26 20:25:37,56blackcat
ellievan65,842620095226699776,Ball Park,1055918394032185344,2018-10-26 20:25:37,jack
