User,UserID,Query,ResultID,ResultCreated_At,RTUser,RTID,RT_created_at,RT_text
BrockGerard24,986238259654283264,Dodgers,1056295141147926529,2018-10-27 21:22:41,Jared_Carrabis,1056234212804546560,2018-10-27 17:20:34,It took 18 innings and an 0-for-18 from Mookie Betts Xander Bogaerts and JD Martinez for the Dodgers to beat the Red Sox one time.
lajuafarini,378157628,Dodgers,1056295138354442242,2018-10-27 21:22:40,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
iiSpaceDuck,3231951218,Dodgers,1056295135686717440,2018-10-27 21:22:40,JesseOut,1056083919282401280,2018-10-27 07:23:22,Wanna feel old?  This is the #Dodgers before the first pitch of game three: https://t.co/GdzvaoJnJQ
NatsPurPLe_HaZE,60282062,Dodgers,1056295125423337472,2018-10-27 21:22:37,MLBStatoftheDay,1056225676909559808,2018-10-27 16:46:39,.@Dodgers pitching set a @MLB record with 19 Ks in #WorldSeries Game 3. https://t.co/Wzu6QBSgC9
rvabwk,400731557,Dodgers,1056295124555177985,2018-10-27 21:22:37,BNightengale,1056292630919704576,2018-10-27 21:12:42,#Dodgers manager Dave Roberts says hes already 3 cups of coffee deep and says no one on the field should feel tired today after 7 hours:   Its the World Series man. If you cant get up for this man youve got to find something else to do. Were fine.
savannahjeanx,3273892057,Dodgers,1056295124534145024,2018-10-27 21:22:37,Dodgers,1056086322027216896,2018-10-27 07:32:54,#DodgersWIN!FINAL (18): #Dodgers 3 Red Sox 2 https://t.co/o5kUdwIGPc
TMoneyyyTV,714559281,Dodgers,1056295120365084672,2018-10-27 21:22:36,Jared_Carrabis,1056234212804546560,2018-10-27 17:20:34,It took 18 innings and an 0-for-18 from Mookie Betts Xander Bogaerts and JD Martinez for the Dodgers to beat the Red Sox one time.
asapjordanv0,2910584484,Dodgers,1056295112882311168,2018-10-27 21:22:34,a_torres_51_,1056271331652583424,2018-10-27 19:48:04,BEST. DAY. EVER. Surprised my dad for our first #WorldSeries game met @AROD  longest game in WS history and @maxmuncy9 with the walkoff. @MLB @Dodgers https://t.co/YnJE9NRENp
abbiaguilar_,833809251621552128,Dodgers,1056295109581463552,2018-10-27 21:22:33,noahcent,1056243750400286720,2018-10-27 17:58:28,Are the dodgers still playing?
Bran_Purrington,1087598587,Dodgers,1056295109334048769,2018-10-27 21:22:33,Jared_Carrabis,1056234212804546560,2018-10-27 17:20:34,It took 18 innings and an 0-for-18 from Mookie Betts Xander Bogaerts and JD Martinez for the Dodgers to beat the Red Sox one time.
jmoneyflip23,373458619,Dodgers,1056295103545786369,2018-10-27 21:22:32,YahooSports,1056294024460541957,2018-10-27 21:18:15,The @Dodgers go with Rich Hill on the mound tonight after seeing @ClaytonKersh22 do pre-game pushups (via @Steve_Perrault) https://t.co/XWzNiX8Z51
socalg24,3778238478,Dodgers,1056295100819562496,2018-10-27 21:22:31,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
HausDeJudas,311353183,Dodgers,1056295099376664576,2018-10-27 21:22:31,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
ComptonMeeko,1046582934554140672,Dodgers,1056295098810417152,2018-10-27 21:22:31,TG3II,1056086190183436288,2018-10-27 07:32:23,Ball Game @Dodgers Win
imblack32,545643073,Dodgers,1056295098298843136,2018-10-27 21:22:31,statcast,1056223943743365120,2018-10-27 16:39:46,A 382-foot homer sends Dodgers fans home happy after 18 innings.See how Statcast AI is using AWS to create predictive analyses: https://t.co/K7CwiCeRpV
jonnymattis,128366697,Dodgers,1056295096990253058,2018-10-27 21:22:30,Starting9,1055983829608026117,2018-10-27 00:45:38,Yep thats definitely Bill Nye not a legendary Dodgers pitcher at a Dodgers World Series game nope its the science guy https://t.co/BzJBoB2LHR
ejmccarthy,22532402,Dodgers,1056295089343885313,2018-10-27 21:22:28,BNightengale,1056292630919704576,2018-10-27 21:12:42,#Dodgers manager Dave Roberts says hes already 3 cups of coffee deep and says no one on the field should feel tired today after 7 hours:   Its the World Series man. If you cant get up for this man youve got to find something else to do. Were fine.
GeoBal1407,591961408,Dodgers,1056295086034608128,2018-10-27 21:22:28,bambino_sedano,1056268382092357635,2018-10-27 19:36:21,Datos del juego tres de la #SerieMundial  7:20 duracion 18 innings 34 ponches 18 pitchers 561 lanzamientos 46 jugadores 118 turnos al bat 53 114 fanaticoshttps://t.co/AAnQ3ITTUn
victorromero55,59361381,Dodgers,1056295083551580160,2018-10-27 21:22:27,YahooSports,1056294024460541957,2018-10-27 21:18:15,The @Dodgers go with Rich Hill on the mound tonight after seeing @ClaytonKersh22 do pre-game pushups (via @Steve_Perrault) https://t.co/XWzNiX8Z51
ziurerinn,744400280653959168,Dodgers,1056295082284875776,2018-10-27 21:22:27,Dodgers,1056087603991142405,2018-10-27 07:38:00,Guess there is a Max for how many innings will be played tonight. https://t.co/prBS1luHfK
vitvminJ,531220234,Dodgers,1056295079328002048,2018-10-27 21:22:26,ronwhidby,1056242513982488582,2018-10-27 17:53:34,#comedrinkwithus today/tonight @MidtownBoro Open 4pmFlorida vs UGA game on TVs$4 Well Buckets til 10pm $3 Daqs all night$.60 Wings 4-7pm Game 4 World Series Redsox vs Dodgers on TVs at 8pm@stevie_d_YBM providing music tonight! https://t.co/EOriGI8ic9
Michelettho1,924370034805309440,Dodgers,1056295078027845632,2018-10-27 21:22:26,FernandoRamosB,1056162162018865153,2018-10-27 12:34:16,Es posible que Los Dodgers no lleguen a remontar pero han ganado el juego mas espectacular que he visto en series mundiales y eso se recordara por muchos anos.
Sarah__Clancy,259981974,Dodgers,1056295075007905792,2018-10-27 21:22:25,Jared_Carrabis,1056234212804546560,2018-10-27 17:20:34,It took 18 innings and an 0-for-18 from Mookie Betts Xander Bogaerts and JD Martinez for the Dodgers to beat the Red Sox one time.
cobo12,38809497,Dodgers,1056295070800982017,2018-10-27 21:22:24,YahooSports,1056294024460541957,2018-10-27 21:18:15,The @Dodgers go with Rich Hill on the mound tonight after seeing @ClaytonKersh22 do pre-game pushups (via @Steve_Perrault) https://t.co/XWzNiX8Z51
Cesiliya,22996835,Dodgers,1056295061741219840,2018-10-27 21:22:22,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
RolexNBA,2568568284,Dodgers,1056295059761426432,2018-10-27 21:22:21,Dodgers,1056087603991142405,2018-10-27 07:38:00,Guess there is a Max for how many innings will be played tonight. https://t.co/prBS1luHfK
finneyeric,34389938,Dodgers,1056295057693773824,2018-10-27 21:22:21,Chris_Broussard,1056294111232180224,2018-10-27 21:18:35,Does Kobe really want LeBron to succeed in LA? analytics force the Dodgers hand in Game 3 - in a good way bigger AFC threat: Texans or Jags? the NFL Pigskin Pickoff &amp; more! Guests: @CedEntertainer @BenjaminSWatson @kellyinvegas Listen &amp; subscribe https://t.co/ldo8FwBsgz
california92_,268878622,Dodgers,1056295049309368321,2018-10-27 21:22:19,DodgersNation,1056108781824749569,2018-10-27 09:02:09,What a moment! https://t.co/dlQV3wtURV
crepuscularry,107645258,Dodgers,1056295047753330693,2018-10-27 21:22:19,lilysawtheboys,1056102397225783296,2018-10-27 08:36:47,When you watch the dodgers game with harry styles  https://t.co/60a0Emsgju
Njshjtj1,951217966544236544,Dodgers,1056295046767693824,2018-10-27 21:22:18,BTS_Spain,1056234153480466432,2018-10-27 17:20:20,[VIDEO] Suena #IDOL de #BTS en un partido de baseball en el estadio de los #Dodgers (Los Angeles) chelsluvbts | @BTS_twthttps://t.co/lpqDTOnO04
OCRegSports,28429659,Dodgers,1056295042392838144,2018-10-27 21:22:17,MLBONFOX,1056291472108994560,2018-10-27 21:08:06,Lets say you had major travel problems and didnt get on your Boston-LA flight until first pitch of Game 3.You still would have had time to see the @Dodgers 18th inning walk-off... in person. https://t.co/zAhWeImwGp
alixoreo3,199094443,Dodgers,1056295009736183808,2018-10-27 21:22:09,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
CareyTheTorch,368795343,Dodgers,1056295006233739265,2018-10-27 21:22:09,DodgersNation,1056290487311581184,2018-10-27 21:04:11,#Dodgers #LineupFun #Game4 Ice Man 1BI cant believe what I just saw 2BGinger Jesus 3BSHOW ME THE MANNY SSCANON from Center CFBat Licker RFCT3 LFHe Who Catches from the Canon CDICK MOUNTAIN PLets tie this #WorldSeries UP https://t.co/cElgh3cg3e
K1ngEarley,525777203,Dodgers,1056295005805932544,2018-10-27 21:22:09,LaDodgersTalk,1056199742617780226,2018-10-27 15:03:36,This was my favorite moment of the night https://t.co/QUukqB2k0m
Sickassfoo626,1006722740,Dodgers,1056294997220196352,2018-10-27 21:22:07,MLBNetwork,1056206637348806656,2018-10-27 15:31:00,You werent dreaming @Dodgers fans!Relive @maxmuncy9s 18th inning walk-off blast via #BallparkCam! https://t.co/kbbtTEVJ14
BillsMafia1308,362665928,Dodgers,1056294994867175424,2018-10-27 21:22:06,SportsNetLA,1056292617627951104,2018-10-27 21:12:39,Here is your #Dodgers starting lineup for Game 4 vs. the #RedSox. #WorldSeries | #LADetermined https://t.co/6bA65L91gQ
SpaceeQueeen,831038458864889856,Dodgers,1056294988391231490,2018-10-27 21:22:04,buehlersdayoff,923386160184934400,2017-10-26 03:09:50,World Series game 2 with my little sister! Lets go boys! #ThisTeam @Dodgers https://t.co/EEcYmHXT1V
_pvalencia21,2224154800,Dodgers,1056294986164158469,2018-10-27 21:22:04,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
EfrainPower88,4808869117,Dodgers,1056294974935916545,2018-10-27 21:22:01,Jared_Carrabis,1056234212804546560,2018-10-27 17:20:34,It took 18 innings and an 0-for-18 from Mookie Betts Xander Bogaerts and JD Martinez for the Dodgers to beat the Red Sox one time.
Shxwnu_,2908788343,Dodgers,1056294972595494912,2018-10-27 21:22:01,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
Ashlyn_Renner,172341908,Dodgers,1056294967390420996,2018-10-27 21:21:59,ComplexSports,1056086360552079360,2018-10-27 07:33:04,BALLGAME. DODGERS WIN.7 HOURS. 20 MINUTES.That was enough baseball for a very long time.#WorldSeries https://t.co/mk7g5fQMR3
MegaQuack24,2900104683,Dodgers,1056294963477135360,2018-10-27 21:21:58,nickjonas,1056231456559616000,2018-10-27 17:09:37,Little throwback to a @Dodgers game earlier this season with @ThomasRhett. Lets get another W tonight boys  https://t.co/D2m8ucYIOn
wackydiva02,1252627422,Dodgers,1056294963141439488,2018-10-27 21:21:58,ABC7,1056289541106020353,2018-10-27 21:00:26,#WorldSeries: By going all in gambling #RedSox may have doubled their losses against #Dodgers https://t.co/c5mI4M8g2a https://t.co/kjp113GEIs
ivettegonzxlez,3981860233,Dodgers,1056294961178566657,2018-10-27 21:21:58,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
__MarkLopez__,2172617268,Dodgers,1056294958515265536,2018-10-27 21:21:57,alannarizzo,1056294882048847872,2018-10-27 21:21:39,Red Sox:Betts CFBenintendi LFPearce 1BMartinez RFBogaerts SSNunez 3BHolt 2BVazquez CRodriguez PDodgers:Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LF Barnes CHill P
leonidafs,25187170,Dodgers,1056294956975964160,2018-10-27 21:21:57,FernandoDelRio,1056190037665202181,2018-10-27 14:25:02,Manana Los Angeles vivira algo unico. Sera la primera ciudad en la historia del deporte en Estados Unidos en tener el mismo dia juegos de:MLB (Dodgers)NHL (Kings)NBA (Clippers)NFL (Rams)MLS (Galaxy)
seagerszn,917635324901081088,Dodgers,1056294956887760897,2018-10-27 21:21:57,Dodgers,1056247564985688064,2018-10-27 18:13:38,Max Muncy delivers in the 18th! #TipoftheCap https://t.co/5By12Jc9ZB
debwebs75,934609958922084352,Dodgers,1056294949321408514,2018-10-27 21:21:55,WORLDMUSICAWARD,1056196825877803008,2018-10-27 14:52:01,#HarryStyles Poses Up A Storm At Starstudded #Casamigos Halloween party In Beverly Hills Last Night Rocking Pink Diamond #EltonJohn Sunglasses And A Shiny Los Angeles Dodgers Baseball Jumpsuit!https://t.co/kGwIpuwwvv https://t.co/0TmiwinC8O
PauPauPaulina94,886296003992838145,Dodgers,1056294943256338432,2018-10-27 21:21:54,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
ric2505,388604544,Dodgers,1056294941209456641,2018-10-27 21:21:53,VictorMendozaL,1056276638349123585,2018-10-27 20:09:09,Quien da mas ... quien da mas... por la pelota del cuadrangular con que ganaron los Dodgers el dia de ayer. https://t.co/FCWIr0myly
GordonGains,3222024284,Dodgers,1056294939582115841,2018-10-27 21:21:53,GONZALJ7,1056293007576588288,2018-10-27 21:14:12,@OBSNightmare @Dodgers Thats what is seems like time to get over bullshit matchups and let the players play.
thomasmarinojr,23903376,Dodgers,1056294933592600576,2018-10-27 21:21:51,YahooSports,1056294024460541957,2018-10-27 21:18:15,The @Dodgers go with Rich Hill on the mound tonight after seeing @ClaytonKersh22 do pre-game pushups (via @Steve_Perrault) https://t.co/XWzNiX8Z51
Anne_P18,977773884886876161,Dodgers,1056294927792029697,2018-10-27 21:21:50,JavierLopezDiaz,1056134993984901120,2018-10-27 10:46:19,SE ACABO! LUEGO DE 18 INNINGS LOS #Dodgers GANAN EL JUEGO MAS LARGO EN LA HISTORIA DE LAS #WorldSeries... DURO MAS DE 7 HORAS!  https://t.co/7Gsdj6tlqX Via @SoyReferee
