rows,words
"[0.0, 0.0, 0.011363636363636364, 0.011363636363636364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03409090909090909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13636363636363635, 0.0, 0.022727272727272728, 0.10227272727272728, 0.2159090909090909, 0.0, 0.056818181818181816, 0.0, 0.011363636363636364, 0.056818181818181816, 0.011363636363636364, 0.011363636363636364, 0.0, 0.011363636363636364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011363636363636364, 0.0, 0.0, 0.03409090909090909, 0.0, 0.2159090909090909, 0.0, 0.011363636363636364, 0.011363636363636364, 0.0, 0.011363636363636364, 0.0, 0.0, 0.0, 0.022727272727272728, 0.011363636363636364, 0.011363636363636364, 0.0, 0.0, 0.13636363636363635, 0.0, 0.011363636363636364, 0.0, 0.25, 0.045454545454545456, 0.13636363636363635, 0.0, 1.0, 0.13636363636363635, 0.0, 0.011363636363636364, 0.06818181818181818, 0.0, 0.0, 0.10227272727272728, 0.0, 0.0, 0.0, 0.0, 0.056818181818181816, 0.022727272727272728, 0.0, 0.0, 0.0, 0.011363636363636364, 0.0, 0.011363636363636364, 0.03409090909090909, 0.0, 0.011363636363636364, 0.022727272727272728, 0.0, 0.0, 0.0, 0.23863636363636365, 0.011363636363636364, 0.03409090909090909, 0.0, 0.045454545454545456, 0.0, 0.0, 0.0, 0.011363636363636364, 0.0, 0.0, 0.03409090909090909, 0.011363636363636364, 0.0, 0.0, 0.0, 0.022727272727272728, 0.011363636363636364, 0.022727272727272728, 0.0, 0.0, 0.0, 0.022727272727272728, 0.0, 0.03409090909090909, 0.10227272727272728, 0.0, 0.0, 0.3409090909090909, 0.0, 0.22727272727272727, 0.011363636363636364, 0.011363636363636364, 0.056818181818181816, 0.056818181818181816, 0.07954545454545454, 0.03409090909090909, 0.22727272727272727, 0.0, 0.011363636363636364, 0.0, 0.13636363636363635, 0.3977272727272727, 0.011363636363636364, 0.0, 0.022727272727272728, 0.19318181818181818, 0.3409090909090909, 0.32954545454545453, 0.07954545454545454, 0.13636363636363635, 0.011363636363636364, 0.022727272727272728, 0.0, 0.011363636363636364, 0.19318181818181818, 0.0, 0.0, 0.0, 0.11363636363636363, 0.22727272727272727, 0.03409090909090909, 0.022727272727272728, 0.011363636363636364, 0.03409090909090909, 0.022727272727272728, 0.07954545454545454, 0.11363636363636363, 0.0, 0.011363636363636364, 0.07954545454545454, 0.011363636363636364, 0.06818181818181818, 0.03409090909090909, 0.06818181818181818, 0.06818181818181818, 0.07954545454545454, 0.06818181818181818, 0.6704545454545454, 0.6477272727272727, 0.6022727272727273]",attack
"[0.0, 0.16129032258064516, 0.0, 0.03225806451612903, 0.0, 0.0, 0.0, 0.0, 0.25806451612903225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1935483870967742, 0.0, 0.0, 0.0, 0.0, 0.06451612903225806, 0.0, 0.0, 0.0, 0.0, 0.24193548387096775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22580645161290322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016129032258064516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1935483870967742, 0.0, 0.0, 0.03225806451612903, 0.4838709677419355, 0.0, 0.20967741935483872, 0.22580645161290322, 0.1935483870967742, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16129032258064516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22580645161290322, 0.0, 0.0, 0.016129032258064516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016129032258064516, 0.0, 0.016129032258064516, 0.0, 0.0, 0.03225806451612903, 0.2903225806451613, 0.0, 0.0, 0.04838709677419355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22580645161290322, 0.0, 0.0, 0.016129032258064516, 0.0, 0.0, 0.0, 0.0, 0.2903225806451613, 0.0, 0.0, 0.0, 0.0, 0.0967741935483871, 0.0, 0.22580645161290322, 0.0, 0.06451612903225806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1935483870967742, 0.5806451612903226, 0.2903225806451613, 0.0, 0.0, 0.0, 0.016129032258064516, 0.46774193548387094, 0.0, 0.1935483870967742, 0.1935483870967742, 0.0, 0.016129032258064516, 0.0, 0.16129032258064516, 0.016129032258064516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03225806451612903, 0.0, 0.1935483870967742, 0.04838709677419355, 0.0, 0.016129032258064516, 0.0, 0.03225806451612903, 0.016129032258064516, 0.016129032258064516, 0.08064516129032258, 0.0, 0.016129032258064516, 0.016129032258064516, 0.016129032258064516, 0.08064516129032258, 0.9838709677419355, 0.7096774193548387, 0.8387096774193549]",nation
"[0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012987012987012988, 0.6233766233766234, 0.0, 0.05194805194805195, 0.0, 0.0, 0.0, 0.6233766233766234, 0.012987012987012988, 0.012987012987012988, 0.0, 0.0, 0.2727272727272727, 0.012987012987012988, 0.0, 0.2727272727272727, 0.0, 0.0, 0.0, 0.0, 0.03896103896103896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6233766233766234, 0.0, 0.6233766233766234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6233766233766234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.012987012987012988, 0.0, 0.6233766233766234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2727272727272727, 0.0, 0.0, 0.2727272727272727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025974025974025976, 0.0, 0.6363636363636364, 0.012987012987012988, 0.012987012987012988, 0.0, 0.03896103896103896, 0.6623376623376623, 0.0, 0.0, 0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.6233766233766234, 0.03896103896103896, 0.0, 0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.03896103896103896, 0.0, 0.0, 0.012987012987012988, 0.0, 0.012987012987012988, 0.012987012987012988, 0.0, 0.0, 0.0, 0.6233766233766234, 0.0, 0.0, 0.8961038961038961, 0.0, 0.0, 0.0, 0.06493506493506493, 0.0, 0.6233766233766234, 0.0, 0.0, 0.0, 0.03896103896103896, 0.05194805194805195, 0.0, 0.6233766233766234, 0.0, 0.6363636363636364, 0.03896103896103896, 0.0, 0.0, 0.2727272727272727, 0.0, 0.6233766233766234, 0.6233766233766234, 0.03896103896103896, 0.2727272727272727, 0.8961038961038961, 0.03896103896103896, 0.2727272727272727, 0.0, 0.2727272727272727, 0.0, 0.0, 0.03896103896103896, 0.0, 0.961038961038961, 0.961038961038961, 0.6883116883116883]",bris
"[0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22388059701492538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22388059701492538, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.014925373134328358, 0.0, 0.6865671641791045, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.014925373134328358, 0.0, 0.0, 1.0, 0.0, 0.0, 0.029850746268656716, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.22388059701492538, 0.0, 0.9402985074626866, 0.0, 0.0, 0.0, 0.4925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.07462686567164178, 0.0, 0.014925373134328358, 0.19402985074626866, 0.0, 0.0, 0.19402985074626866, 0.014925373134328358, 0.0, 0.9402985074626866, 0.0, 0.22388059701492538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.4626865671641791, 0.0, 0.9402985074626866, 0.0, 0.0, 0.19402985074626866, 0.0, 0.04477611940298507, 0.0, 0.4626865671641791, 0.0, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9402985074626866, 0.0, 0.029850746268656716, 0.014925373134328358, 0.014925373134328358, 0.029850746268656716, 0.0, 0.0, 0.5074626865671642, 0.8805970149253731, 0.029850746268656716, 0.0, 0.9552238805970149, 0.014925373134328358, 0.014925373134328358, 0.8805970149253731, 0.0, 0.014925373134328358, 0.014925373134328358, 0.0, 0.8805970149253731, 0.9552238805970149, 0.7313432835820896, 0.9850746268656716]",different
"[0.0, 0.0, 0.5, 0.0, 0.45588235294117646, 0.0, 0.0, 0.4411764705882353, 0.0, 0.16176470588235295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014705882352941176, 0.08823529411764706, 0.014705882352941176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014705882352941176, 0.0, 0.0, 0.4411764705882353, 0.0, 0.0, 0.0, 0.11764705882352941, 0.014705882352941176, 0.0, 0.0, 0.0, 0.014705882352941176, 0.0, 0.04411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08823529411764706, 0.0, 0.014705882352941176, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04411764705882353, 0.0, 0.0, 0.10294117647058823, 0.0, 0.0, 0.11764705882352941, 0.10294117647058823, 0.014705882352941176, 0.0, 0.0, 0.029411764705882353, 0.0, 0.014705882352941176, 0.0, 0.014705882352941176, 0.47058823529411764, 0.04411764705882353, 0.0, 0.17647058823529413, 0.0, 0.0, 0.0, 0.10294117647058823, 0.0, 0.17647058823529413, 0.04411764705882353, 0.014705882352941176, 0.014705882352941176, 0.0, 0.0, 0.0, 0.11764705882352941, 0.17647058823529413, 0.0, 0.0, 0.0, 0.17647058823529413, 0.0, 0.25, 0.9852941176470589, 0.0, 0.0, 0.04411764705882353, 0.04411764705882353, 0.0, 0.0, 0.0, 0.6029411764705882, 0.029411764705882353, 0.6323529411764706, 0.5588235294117647, 0.0, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04411764705882353, 0.029411764705882353, 0.014705882352941176, 0.07352941176470588, 0.0, 0.11764705882352941, 0.45588235294117646, 0.0, 0.0, 0.75, 0.0, 0.0, 0.4411764705882353, 0.10294117647058823, 0.0, 0.17647058823529413, 0.0, 0.07352941176470588, 0.10294117647058823, 0.0, 0.04411764705882353, 0.04411764705882353, 0.4852941176470588, 0.058823529411764705, 0.014705882352941176, 0.4411764705882353, 0.5588235294117647, 0.5441176470588235, 0.029411764705882353, 0.029411764705882353, 0.014705882352941176, 0.5588235294117647, 0.7794117647058824, 0.7647058823529411, 0.9264705882352942]",die
"[0.13793103448275862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13793103448275862, 0.0, 0.3793103448275862, 0.0, 0.0, 0.0, 0.1724137931034483, 0.2413793103448276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06896551724137931, 0.0, 0.0, 0.034482758620689655, 0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.06896551724137931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.06896551724137931, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1724137931034483, 0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06896551724137931, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.1724137931034483, 0.10344827586206896, 0.0, 0.3793103448275862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3103448275862069, 0.10344827586206896, 0.0, 0.0, 0.1724137931034483, 0.0, 0.20689655172413793, 0.3793103448275862, 0.0, 0.0, 0.06896551724137931, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.034482758620689655, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.2413793103448276, 0.0, 0.034482758620689655, 0.034482758620689655, 0.0, 0.3793103448275862, 0.06896551724137931, 0.0, 0.06896551724137931, 0.0, 0.27586206896551724, 0.27586206896551724, 0.06896551724137931, 0.1724137931034483, 0.7931034482758621, 0.896551724137931, 0.6206896551724138]",world
"[0.17567567567567569, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013513513513513514, 0.0, 0.6486486486486487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6486486486486487, 0.013513513513513514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6486486486486487, 0.0, 0.7297297297297297, 0.013513513513513514, 0.0, 0.02702702702702703, 0.013513513513513514, 0.0, 0.0, 0.0, 0.6621621621621622, 0.0, 0.0, 0.0, 0.04054054054054054, 0.013513513513513514, 0.013513513513513514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6486486486486487, 0.02702702702702703, 0.0, 0.0, 1.0, 0.06756756756756757, 0.0, 0.0, 0.0, 0.013513513513513514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04054054054054054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10810810810810811, 0.0, 0.0, 0.0, 0.6486486486486487, 0.0, 0.0, 0.0, 0.0, 0.6486486486486487, 0.0, 0.0, 0.0, 0.013513513513513514, 0.0, 0.0, 0.0, 0.972972972972973, 0.0, 0.0, 0.0, 0.013513513513513514, 0.0, 0.0, 0.0, 0.013513513513513514, 0.24324324324324326, 0.0, 0.0, 0.013513513513513514, 0.0, 0.0, 0.0, 0.0, 0.013513513513513514, 0.0, 0.0, 0.0, 0.7567567567567568, 0.0, 0.0, 0.6486486486486487, 0.0, 0.3108108108108108, 0.0, 0.0, 0.0, 0.6486486486486487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9324324324324325, 0.0, 0.7027027027027027, 0.0, 0.013513513513513514, 0.0945945945945946, 0.0, 0.0, 0.972972972972973, 0.6486486486486487, 0.0, 0.0, 0.9324324324324325, 0.013513513513513514, 0.0, 0.08108108108108109, 0.0, 0.0, 0.0, 0.013513513513513514, 0.08108108108108109, 0.972972972972973, 0.9864864864864865, 0.9324324324324325]",little
"[0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22388059701492538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22388059701492538, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.014925373134328358, 0.0, 0.6865671641791045, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.014925373134328358, 0.0, 0.0, 1.0, 0.0, 0.0, 0.029850746268656716, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.22388059701492538, 0.0, 0.9402985074626866, 0.0, 0.0, 0.0, 0.4925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.07462686567164178, 0.0, 0.014925373134328358, 0.19402985074626866, 0.0, 0.0, 0.19402985074626866, 0.014925373134328358, 0.0, 0.9402985074626866, 0.0, 0.22388059701492538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.0, 0.4626865671641791, 0.0, 0.9402985074626866, 0.0, 0.0, 0.19402985074626866, 0.0, 0.04477611940298507, 0.0, 0.4626865671641791, 0.0, 0.0, 0.014925373134328358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9402985074626866, 0.0, 0.029850746268656716, 0.014925373134328358, 0.014925373134328358, 0.029850746268656716, 0.0, 0.0, 0.5074626865671642, 0.8805970149253731, 0.029850746268656716, 0.0, 0.9552238805970149, 0.014925373134328358, 0.014925373134328358, 0.8805970149253731, 0.0, 0.014925373134328358, 0.014925373134328358, 0.0, 0.8805970149253731, 0.9552238805970149, 0.7313432835820896, 0.9850746268656716]",president
"[0.015151515151515152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15151515151515152, 0.0, 0.10606060606060606, 0.0, 0.015151515151515152, 0.0, 0.0, 0.0, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0, 0.13636363636363635, 0.10606060606060606, 0.0, 0.0, 0.015151515151515152, 0.12121212121212122, 0.16666666666666666, 0.0, 0.0, 1.0, 0.0, 0.015151515151515152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07575757575757576, 0.0, 0.030303030303030304, 0.0, 0.0, 0.015151515151515152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12121212121212122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.0, 0.0, 0.015151515151515152, 0.0, 0.015151515151515152, 0.0, 0.0, 0.07575757575757576, 0.0, 0.0, 0.0, 0.015151515151515152, 0.0, 0.0, 0.045454545454545456, 0.13636363636363635, 0.0, 0.13636363636363635, 0.0, 0.0, 0.07575757575757576, 0.015151515151515152, 0.015151515151515152, 0.030303030303030304, 0.015151515151515152, 0.0, 0.06060606060606061, 0.0, 0.06060606060606061, 0.13636363636363635, 0.0, 0.07575757575757576, 0.0, 0.0, 0.015151515151515152, 0.015151515151515152, 0.015151515151515152, 0.10606060606060606, 0.12121212121212122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12121212121212122, 0.0, 0.13636363636363635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15151515151515152, 0.09090909090909091, 0.0, 0.25757575757575757, 0.0, 0.07575757575757576, 0.0, 0.2878787878787879, 0.0, 0.0, 0.13636363636363635, 0.0, 0.0, 0.030303030303030304, 0.07575757575757576, 0.06060606060606061, 0.15151515151515152, 0.0, 0.0, 0.0, 0.3181818181818182, 0.16666666666666666, 0.09090909090909091, 0.015151515151515152, 0.045454545454545456, 0.0, 0.15151515151515152, 0.0, 0.2878787878787879, 0.15151515151515152, 0.0, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.25757575757575757, 0.10606060606060606, 0.3333333333333333, 0.09090909090909091, 0.015151515151515152, 0.0, 0.18181818181818182, 0.12121212121212122, 0.3181818181818182, 0.0, 0.06060606060606061, 0.07575757575757576, 0.18181818181818182, 0.3181818181818182, 0.6515151515151515, 0.8787878787878788, 0.5909090909090909]",looks
"[1.0, 0.0, 0.0, 0.21052631578947367, 0.0, 0.0, 0.0, 0.0, 0.02631578947368421, 0.0, 0.02631578947368421, 0.0, 0.0, 0.10526315789473684, 0.05263157894736842, 0.0, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.0, 0.0, 0.0, 0.02631578947368421, 0.02631578947368421, 0.0, 0.0, 0.0, 0.02631578947368421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07894736842105263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02631578947368421, 0.0, 0.10526315789473684, 0.34210526315789475, 0.2894736842105263, 0.0, 0.0, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.0, 0.10526315789473684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02631578947368421, 0.0, 0.21052631578947367, 0.0, 0.0, 0.0, 0.07894736842105263, 0.0, 0.0, 0.05263157894736842, 0.0, 0.0, 0.0, 0.02631578947368421, 0.02631578947368421, 0.3684210526315789, 0.05263157894736842, 0.02631578947368421, 0.0, 0.21052631578947367, 0.0, 0.0, 0.0, 0.0, 0.6578947368421053, 0.0, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10526315789473684, 0.0, 0.0, 0.05263157894736842, 0.0, 0.0, 0.21052631578947367, 0.0, 0.0, 0.3684210526315789, 0.0, 0.02631578947368421, 0.0, 0.0, 0.02631578947368421, 0.0, 0.0, 0.05263157894736842, 0.0, 0.0, 0.7368421052631579, 0.0, 0.15789473684210525, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.10526315789473684, 0.3684210526315789, 0.0, 0.0, 0.0, 0.7105263157894737, 0.0, 0.0, 0.21052631578947367, 0.0, 0.13157894736842105, 0.13157894736842105, 0.0, 0.21052631578947367, 0.9736842105263158, 0.9473684210526315, 0.6578947368421053]",enough
"[0.031746031746031744, 0.15873015873015872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.0, 0.031746031746031744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38095238095238093, 0.15873015873015872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3492063492063492, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3492063492063492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15873015873015872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38095238095238093, 1.0, 0.0, 0.0, 0.0, 0.38095238095238093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.0, 0.031746031746031744, 0.0, 0.3492063492063492, 0.0, 0.0, 0.38095238095238093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.0, 0.031746031746031744, 0.0, 0.031746031746031744, 0.0, 0.0, 0.031746031746031744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.0, 0.0, 0.38095238095238093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07936507936507936, 0.031746031746031744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.0, 0.15873015873015872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38095238095238093, 0.3968253968253968, 0.0, 0.23809523809523808, 0.0, 0.0, 0.031746031746031744, 0.15873015873015872, 0.0, 0.0, 0.0, 0.06349206349206349, 0.031746031746031744, 0.0, 0.0, 0.0, 0.15873015873015872, 0.4126984126984127, 0.047619047619047616, 0.031746031746031744, 0.0, 0.38095238095238093, 0.4126984126984127, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.4126984126984127, 0.0, 0.9206349206349206, 0.9206349206349206, 0.7301587301587301]",leadership
"[0.013888888888888888, 0.0, 0.06944444444444445, 0.0, 0.06944444444444445, 0.1111111111111111, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.06944444444444445, 0.0, 0.08333333333333333, 0.013888888888888888, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.013888888888888888, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.013888888888888888, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.125, 0.013888888888888888, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.9166666666666666, 0.08333333333333333, 0.013888888888888888, 0.0, 0.875, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 0.19444444444444445, 0.0, 0.25, 0.1388888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.013888888888888888, 0.027777777777777776, 0.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.3055555555555556, 0.4722222222222222, 0.0, 0.1111111111111111, 0.4722222222222222, 0.0, 0.06944444444444445, 0.05555555555555555, 0.0, 0.6388888888888888, 0.013888888888888888, 0.2361111111111111, 0.0, 0.013888888888888888, 0.0, 0.013888888888888888, 0.06944444444444445, 0.041666666666666664, 0.0, 0.09722222222222222, 0.06944444444444445, 0.09722222222222222, 0.0, 0.0, 0.0, 0.06944444444444445, 0.8888888888888888, 0.9444444444444444, 0.9027777777777778]",think
